Departmant,Item,Tdate,TypeID,Qty,Cost,Rate
W/SALE,Risperdal,03/01/2020,1,16,9.75,10.7
MSQ,BE PLUS 30G,24/01/2020,1,12,18.02,19.34
HAIL,Panadol,01/02/2020,1,21,2.1,2.9
SHELL,NyQuill,10/01/2020,1,28,15.51,16.88
NOV 18TH,NyQuill,28/01/2020,1,17,15.51,16.88
ALKHUWAIR,Amaryl,15/02/2020,1,11,20.07,21.69
MABELLA1,A D  25GM. CREAM,24/01/2020,1,23,16.69,18.08
MABELLA1,Panadol,04/01/2020,1,1,2.1,2.9
SQGM,Zovirax,31/01/2020,1,6,17.74,18.97
MABELLA1,AL CREAM 15GM,30/01/2020,1,12,9.13,10.26
NOV 18TH,Panadol,01/02/2020,1,22,2.1,2.9
HAIL,Panadol,18/01/2020,1,11,2.1,2.9
HAIL,AL CREAM 15GM,09/01/2020,1,24,9.13,10.26
MSQ,Magne B6,05/01/2020,1,17,18.35,19.8
MARS,BON CREAM 15G,08/02/2020,1,13,7.93,8.87
ALKHUWAIR,Lisinopril,16/02/2020,1,21,11.07,12.06
ALKHUWAIR,Advil,08/02/2020,1,14,4.97,5.82
W/SALE,A 5 MG TAB,03/01/2020,1,4,11.28,12.18
SHELL,Risperdal,28/01/2020,1,3,9.75,10.7
SQGM,Risperdal,02/02/2020,1,19,9.75,10.7
HAIL,Lisinopril,02/01/2020,1,23,11.07,12.06
NOV 18TH,BE PLUS 30G,31/01/2020,1,14,18.02,19.34
MABELLA1,BON CREAM 15G,04/02/2020,1,19,7.93,8.87
MABELLA1,Risperdal,02/01/2020,1,29,9.75,10.7
HAIL,Visine,02/01/2020,1,18,6.63,7.56
HAIL,BON CREAM 15G,31/01/2020,1,7,7.93,8.87
MABELLA1,Amaryl,04/01/2020,1,17,20.07,21.69
MABELLA1,Advil,09/02/2020,1,23,4.97,5.82
ALKHUWAIR,Miralax,07/01/2020,1,14,19.21,20.87
HAIL,AM 10 MG TAB,01/01/2020,1,22,11.41,12.67
W/SALE,Visine,02/02/2020,1,22,6.63,7.56
MABELLA1,Zoloft,16/02/2020,1,13,17.49,18.93
MARS,Sebastian 20GM CREAM,04/01/2020,1,6,15.34,16.38
NOV 18TH,Advil,15/02/2020,1,13,4.97,5.82
SHELL,Advil,02/01/2020,1,4,4.97,5.82
W/SALE,Magne B6,13/02/2020,1,10,18.35,19.8
SHELL,Visine,19/01/2020,1,26,6.63,7.56
ALKHUWAIR,BON CREAM 15G,14/02/2020,1,29,7.93,8.87
ALKHUWAIR,Risperdal,22/01/2020,1,11,9.75,10.7
NOV 18TH,Amaryl,10/01/2020,1,16,20.07,21.69
W/SALE,Zovirax,28/01/2020,1,19,17.74,18.97
W/SALE,Panadol,16/02/2020,1,29,2.1,2.9
NOV 18TH,BE PLUS 30G,31/01/2020,1,28,18.02,19.34
MSQ,BON CREAM 15G,12/02/2020,1,15,7.93,8.87
MABELLA1,Magne B6,28/01/2020,1,12,18.35,19.8
MARS,Sebastian 20GM CREAM,09/01/2020,1,23,15.34,16.38
SQGM,Magne B6,07/01/2020,1,4,18.35,19.8
SQGM,Emend,09/02/2020,1,1,3.42,4.2
SHELL,Emend,21/01/2020,1,1,3.42,4.2
MSQ,Panadol,11/02/2020,1,6,2.1,2.9
MABELLA1,Miralax,03/01/2020,1,1,19.21,20.87
HAIL,A 5 MG TAB,13/02/2020,1,18,11.28,12.18
NOV 18TH,A 5 MG TAB,20/01/2020,1,11,11.28,12.18
ALKHUWAIR,Amaryl,04/02/2020,1,24,20.07,21.69
SHELL,BE PLUS 30G,30/01/2020,1,17,18.02,19.34
MABELLA1,Amaryl,30/01/2020,1,25,20.07,21.69
HAIL,A 5 MG TAB,04/01/2020,1,3,11.28,12.18
HAIL,Zovirax,17/02/2020,1,13,17.74,18.97
SQGM,NyQuill,12/02/2020,1,21,15.51,16.88
HAIL,Zovirax,15/02/2020,1,21,17.74,18.97
ALKHUWAIR,Zoloft,06/01/2020,1,8,17.49,18.93
MARS,Sebastian 20GM CREAM,30/01/2020,1,11,15.34,16.38
SHELL,Zovirax,16/01/2020,1,26,17.74,18.97
SHELL,BON CREAM 15G,29/01/2020,1,17,7.93,8.87
MABELLA1,Magne B6,02/02/2020,1,17,18.35,19.8
SQGM,Zoloft,21/01/2020,1,10,17.49,18.93
NOV 18TH,Zoloft,30/01/2020,1,5,17.49,18.93
HAIL,Magne B6,04/01/2020,1,9,18.35,19.8
MABELLA1,Zoloft,17/02/2020,1,23,17.49,18.93
MARS,BON CREAM 15G,07/02/2020,1,19,7.93,8.87
SHELL,Magne B6,09/01/2020,1,6,18.35,19.8
SQGM,AM 10 MG TAB,21/01/2020,1,5,11.41,12.67
MABELLA1,Magne B6,14/02/2020,1,15,18.35,19.8
NOV 18TH,Emend,12/02/2020,1,10,3.42,4.2
MARS,Lisinopril,25/01/2020,1,22,11.07,12.06
SHELL,Visine,04/01/2020,1,10,6.63,7.56
NOV 18TH,Amaryl,15/01/2020,1,20,20.07,21.69
MABELLA1,Advil,08/02/2020,1,23,4.97,5.82
SHELL,Panadol,02/01/2020,1,1,2.1,2.9
SHELL,Lisinopril,18/01/2020,1,12,11.07,12.06
NOV 18TH,Visine,14/02/2020,1,15,6.63,7.56
MSQ,BON CREAM 15G,06/02/2020,1,6,7.93,8.87
SQGM,Emend,26/01/2020,1,15,3.42,4.2
ALKHUWAIR,Miralax,07/02/2020,1,17,19.21,20.87
SHELL,Miralax,01/01/2020,1,17,19.21,20.87
SQGM,Sebastian 20GM CREAM,19/01/2020,1,3,15.34,16.38
SQGM,Emend,17/01/2020,1,6,3.42,4.2
NOV 18TH,Risperdal,05/01/2020,1,11,9.75,10.7
ALKHUWAIR,BON CREAM 15G,03/01/2020,1,24,7.93,8.87
SQGM,Zovirax,16/01/2020,1,26,17.74,18.97
SHELL,Zovirax,14/02/2020,1,9,17.74,18.97
MABELLA1,Magne B6,17/01/2020,1,10,18.35,19.8
SQGM,Emend,11/01/2020,1,13,3.42,4.2
SQGM,Sebastian 20GM CREAM,29/01/2020,1,13,15.34,16.38
MSQ,BE PLUS 30G,07/01/2020,1,10,18.02,19.34
MABELLA1,Magne B6,11/01/2020,1,15,18.35,19.8
NOV 18TH,Zovirax,27/01/2020,1,20,17.74,18.97
MABELLA1,A D  25GM. CREAM,01/01/2020,1,24,16.69,18.08
SHELL,AM 10 MG TAB,12/02/2020,1,10,11.41,12.67
MSQ,Advil,31/01/2020,1,10,4.97,5.82
MARS,Miralax,12/01/2020,1,12,19.21,20.87
HAIL,A 5 MG TAB,06/02/2020,1,8,11.28,12.18
SQGM,Sebastian 20GM CREAM,26/01/2020,1,24,15.34,16.38
MARS,Zovirax,22/01/2020,1,5,17.74,18.97
MSQ,AL CREAM 15GM,14/02/2020,1,22,9.13,10.26
SHELL,Sebastian 20GM CREAM,02/01/2020,1,9,15.34,16.38
NOV 18TH,Lisinopril,04/02/2020,1,27,11.07,12.06
MARS,Lisinopril,19/01/2020,1,2,11.07,12.06
SHELL,Zovirax,19/01/2020,1,29,17.74,18.97
SHELL,Risperdal,30/01/2020,1,20,9.75,10.7
SQGM,Zoloft,05/01/2020,1,5,17.49,18.93
W/SALE,Magne B6,24/01/2020,1,1,18.35,19.8
MARS,BON CREAM 15G,13/01/2020,1,13,7.93,8.87
MSQ,BON CREAM 15G,12/02/2020,1,26,7.93,8.87
MSQ,NyQuill,11/01/2020,1,28,15.51,16.88
W/SALE,Amaryl,15/01/2020,1,19,20.07,21.69
SHELL,Panadol,04/01/2020,1,10,2.1,2.9
SHELL,Sebastian 20GM CREAM,24/01/2020,1,4,15.34,16.38
SQGM,BE PLUS 30G,24/01/2020,1,19,18.02,19.34
MARS,A D  25GM. CREAM,13/02/2020,1,11,16.69,18.08
SQGM,Risperdal,01/02/2020,1,11,9.75,10.7
NOV 18TH,BON CREAM 15G,26/01/2020,1,11,7.93,8.87
ALKHUWAIR,Panadol,09/02/2020,1,3,2.1,2.9
MARS,AL CREAM 15GM,08/01/2020,1,25,9.13,10.26
MARS,Magne B6,02/02/2020,1,16,18.35,19.8
SQGM,A D  25GM. CREAM,18/01/2020,1,23,16.69,18.08
MARS,Emend,26/01/2020,1,24,3.42,4.2
SHELL,Zoloft,12/02/2020,1,13,17.49,18.93
W/SALE,NyQuill,27/01/2020,1,1,15.51,16.88
HAIL,Advil,03/02/2020,1,3,4.97,5.82
SQGM,AL CREAM 15GM,05/01/2020,1,23,9.13,10.26
HAIL,Emend,29/01/2020,1,6,3.42,4.2
SHELL,Emend,15/02/2020,1,19,3.42,4.2
HAIL,Miralax,09/02/2020,1,28,19.21,20.87
HAIL,Lisinopril,07/02/2020,1,2,11.07,12.06
HAIL,AM 10 MG TAB,06/02/2020,1,12,11.41,12.67
SHELL,AL CREAM 15GM,16/01/2020,1,3,9.13,10.26
W/SALE,Magne B6,10/02/2020,1,14,18.35,19.8
MABELLA1,BE PLUS 30G,07/02/2020,1,23,18.02,19.34
NOV 18TH,Lisinopril,28/01/2020,1,19,11.07,12.06
NOV 18TH,NyQuill,17/02/2020,1,25,15.51,16.88
ALKHUWAIR,Lisinopril,13/02/2020,1,23,11.07,12.06
W/SALE,AL CREAM 15GM,20/01/2020,1,2,9.13,10.26
W/SALE,AM 10 MG TAB,11/02/2020,1,3,11.41,12.67
ALKHUWAIR,Sebastian 20GM CREAM,11/01/2020,1,20,15.34,16.38
ALKHUWAIR,BON CREAM 15G,20/01/2020,1,12,7.93,8.87
HAIL,Emend,01/01/2020,1,27,3.42,4.2
MARS,Zoloft,02/01/2020,1,21,17.49,18.93
ALKHUWAIR,Magne B6,02/02/2020,1,10,18.35,19.8
MARS,AM 10 MG TAB,28/01/2020,1,14,11.41,12.67
MABELLA1,Advil,07/01/2020,1,14,4.97,5.82
MSQ,Emend,03/02/2020,1,16,3.42,4.2
MABELLA1,Zovirax,12/02/2020,1,17,17.74,18.97
SQGM,Sebastian 20GM CREAM,02/02/2020,1,19,15.34,16.38
MARS,BON CREAM 15G,14/02/2020,1,25,7.93,8.87
W/SALE,Amaryl,18/01/2020,1,25,20.07,21.69
NOV 18TH,Advil,11/02/2020,1,12,4.97,5.82
NOV 18TH,A 5 MG TAB,08/02/2020,1,25,11.28,12.18
MARS,AL CREAM 15GM,27/01/2020,1,24,9.13,10.26
HAIL,A D  25GM. CREAM,01/02/2020,1,20,16.69,18.08
SQGM,Visine,11/02/2020,1,21,6.63,7.56
NOV 18TH,Sebastian 20GM CREAM,02/02/2020,1,20,15.34,16.38
MABELLA1,Emend,25/01/2020,1,13,3.42,4.2
MABELLA1,Amaryl,28/01/2020,1,14,20.07,21.69
W/SALE,Zoloft,14/01/2020,1,10,17.49,18.93
ALKHUWAIR,Visine,23/01/2020,1,18,6.63,7.56
W/SALE,Zovirax,24/01/2020,1,29,17.74,18.97
SHELL,Panadol,19/01/2020,1,11,2.1,2.9
SHELL,Emend,17/01/2020,1,29,3.42,4.2
MARS,NyQuill,26/01/2020,1,17,15.51,16.88
MABELLA1,Amaryl,09/02/2020,1,16,20.07,21.69
W/SALE,A 5 MG TAB,02/01/2020,1,7,11.28,12.18
HAIL,Advil,19/01/2020,1,24,4.97,5.82
NOV 18TH,Sebastian 20GM CREAM,15/01/2020,1,11,15.34,16.38
MABELLA1,BE PLUS 30G,24/01/2020,1,29,18.02,19.34
MSQ,Risperdal,31/01/2020,1,5,9.75,10.7
W/SALE,Risperdal,09/02/2020,1,29,9.75,10.7
ALKHUWAIR,A D  25GM. CREAM,14/01/2020,1,19,16.69,18.08
HAIL,NyQuill,29/01/2020,1,19,15.51,16.88
MARS,A 5 MG TAB,01/02/2020,1,9,11.28,12.18
MSQ,AM 10 MG TAB,23/01/2020,1,29,11.41,12.67
SQGM,Zovirax,25/01/2020,1,28,17.74,18.97
NOV 18TH,Panadol,16/01/2020,1,2,2.1,2.9
MARS,Amaryl,16/01/2020,1,12,20.07,21.69
W/SALE,Emend,06/02/2020,1,20,3.42,4.2
ALKHUWAIR,Visine,03/01/2020,1,25,6.63,7.56
SQGM,Advil,12/02/2020,1,8,4.97,5.82
SHELL,A 5 MG TAB,07/01/2020,1,17,11.28,12.18
NOV 18TH,Advil,17/01/2020,1,5,4.97,5.82
MSQ,Sebastian 20GM CREAM,21/01/2020,1,17,15.34,16.38
HAIL,Zoloft,26/01/2020,1,10,17.49,18.93
SQGM,Miralax,08/02/2020,1,22,19.21,20.87
MABELLA1,Miralax,12/02/2020,1,20,19.21,20.87
MABELLA1,Emend,06/02/2020,1,9,3.42,4.2
MABELLA1,Magne B6,05/02/2020,1,9,18.35,19.8
SQGM,Zoloft,29/01/2020,1,16,17.49,18.93
MARS,AM 10 MG TAB,07/01/2020,1,1,11.41,12.67
NOV 18TH,Miralax,16/01/2020,1,28,19.21,20.87
NOV 18TH,Miralax,05/01/2020,1,19,19.21,20.87
MABELLA1,AL CREAM 15GM,17/02/2020,1,6,9.13,10.26
SQGM,A 5 MG TAB,07/02/2020,1,22,11.28,12.18
W/SALE,Lisinopril,07/01/2020,1,11,11.07,12.06
MARS,Zovirax,10/02/2020,1,29,17.74,18.97
HAIL,BON CREAM 15G,16/02/2020,1,5,7.93,8.87
ALKHUWAIR,A D  25GM. CREAM,23/01/2020,1,18,16.69,18.08
MSQ,BE PLUS 30G,02/02/2020,1,2,18.02,19.34
W/SALE,Amaryl,16/01/2020,1,15,20.07,21.69
MARS,A 5 MG TAB,01/02/2020,1,12,11.28,12.18
MARS,NyQuill,22/01/2020,1,27,15.51,16.88
MSQ,Panadol,16/02/2020,1,21,2.1,2.9
NOV 18TH,AL CREAM 15GM,04/01/2020,1,3,9.13,10.26
MSQ,AL CREAM 15GM,05/02/2020,1,14,9.13,10.26
MSQ,Panadol,16/01/2020,1,23,2.1,2.9
MABELLA1,Magne B6,22/01/2020,1,14,18.35,19.8
W/SALE,Advil,18/01/2020,1,20,4.97,5.82
W/SALE,A D  25GM. CREAM,23/01/2020,1,2,16.69,18.08
W/SALE,Emend,10/02/2020,1,11,3.42,4.2
SQGM,AM 10 MG TAB,03/01/2020,1,3,11.41,12.67
MSQ,Visine,27/01/2020,1,14,6.63,7.56
SHELL,NyQuill,05/01/2020,1,6,15.51,16.88
W/SALE,Risperdal,11/01/2020,1,22,9.75,10.7
SQGM,BE PLUS 30G,06/02/2020,1,29,18.02,19.34
SHELL,BON CREAM 15G,15/02/2020,1,18,7.93,8.87
SQGM,Emend,02/02/2020,1,28,3.42,4.2
ALKHUWAIR,NyQuill,06/01/2020,1,11,15.51,16.88
MARS,A D  25GM. CREAM,08/01/2020,1,26,16.69,18.08
HAIL,AM 10 MG TAB,03/02/2020,1,17,11.41,12.67
W/SALE,Risperdal,12/01/2020,1,15,9.75,10.7
MARS,Zovirax,02/02/2020,1,21,17.74,18.97
MABELLA1,AL CREAM 15GM,31/01/2020,1,11,9.13,10.26
SHELL,Zoloft,14/01/2020,1,2,17.49,18.93
MARS,BON CREAM 15G,26/01/2020,1,6,7.93,8.87
W/SALE,AL CREAM 15GM,16/02/2020,1,2,9.13,10.26
MABELLA1,Visine,14/02/2020,1,3,6.63,7.56
HAIL,Panadol,17/02/2020,1,12,2.1,2.9
HAIL,Emend,13/02/2020,1,11,3.42,4.2
MARS,Lisinopril,05/01/2020,1,18,11.07,12.06
W/SALE,Amaryl,02/02/2020,1,18,20.07,21.69
NOV 18TH,A D  25GM. CREAM,05/02/2020,1,25,16.69,18.08
MSQ,BON CREAM 15G,25/01/2020,1,5,7.93,8.87
SHELL,Miralax,23/01/2020,1,20,19.21,20.87
MSQ,BON CREAM 15G,09/01/2020,1,20,7.93,8.87
MABELLA1,Lisinopril,17/02/2020,1,15,11.07,12.06
MSQ,Emend,05/01/2020,1,22,3.42,4.2
SQGM,Emend,14/01/2020,1,18,3.42,4.2
MSQ,Zovirax,14/02/2020,1,6,17.74,18.97
ALKHUWAIR,Amaryl,22/01/2020,1,13,20.07,21.69
MABELLA1,A D  25GM. CREAM,26/01/2020,1,20,16.69,18.08
MABELLA1,Panadol,06/02/2020,1,18,2.1,2.9
HAIL,Lisinopril,03/02/2020,1,23,11.07,12.06
SQGM,A D  25GM. CREAM,15/02/2020,1,14,16.69,18.08
HAIL,AM 10 MG TAB,15/01/2020,1,14,11.41,12.67
MARS,Magne B6,05/01/2020,1,23,18.35,19.8
MARS,Advil,02/01/2020,1,22,4.97,5.82
MABELLA1,Panadol,06/01/2020,1,17,2.1,2.9
MABELLA1,Amaryl,21/01/2020,1,16,20.07,21.69
NOV 18TH,Panadol,29/01/2020,1,12,2.1,2.9
MARS,Zovirax,13/01/2020,1,12,17.74,18.97
NOV 18TH,Magne B6,05/02/2020,1,23,18.35,19.8
SHELL,BE PLUS 30G,03/02/2020,1,6,18.02,19.34
SHELL,Magne B6,28/01/2020,1,20,18.35,19.8
MSQ,Sebastian 20GM CREAM,18/01/2020,1,9,15.34,16.38
NOV 18TH,Advil,18/01/2020,1,15,4.97,5.82
MSQ,Sebastian 20GM CREAM,11/02/2020,1,14,15.34,16.38
SQGM,BE PLUS 30G,03/01/2020,1,9,18.02,19.34
MSQ,Zovirax,16/02/2020,1,27,17.74,18.97
W/SALE,Amaryl,19/01/2020,1,3,20.07,21.69
ALKHUWAIR,BE PLUS 30G,25/01/2020,1,20,18.02,19.34
MARS,Sebastian 20GM CREAM,21/01/2020,1,26,15.34,16.38
ALKHUWAIR,Advil,14/01/2020,1,26,4.97,5.82
MSQ,Zovirax,29/01/2020,1,28,17.74,18.97
SHELL,AM 10 MG TAB,02/02/2020,1,23,11.41,12.67
ALKHUWAIR,Amaryl,06/02/2020,1,16,20.07,21.69
SQGM,Visine,07/02/2020,1,25,6.63,7.56
MSQ,Zoloft,12/01/2020,1,16,17.49,18.93
MSQ,A 5 MG TAB,28/01/2020,1,9,11.28,12.18
SQGM,Sebastian 20GM CREAM,12/01/2020,1,29,15.34,16.38
SQGM,A D  25GM. CREAM,11/01/2020,1,14,16.69,18.08
NOV 18TH,Risperdal,14/02/2020,1,17,9.75,10.7
SHELL,Zovirax,04/02/2020,1,25,17.74,18.97
NOV 18TH,BE PLUS 30G,06/02/2020,1,17,18.02,19.34
HAIL,Amaryl,03/02/2020,1,8,20.07,21.69
MABELLA1,Panadol,19/01/2020,1,5,2.1,2.9
MABELLA1,NyQuill,26/01/2020,1,2,15.51,16.88
SHELL,Amaryl,13/02/2020,1,6,20.07,21.69
HAIL,Miralax,05/02/2020,1,23,19.21,20.87
HAIL,NyQuill,06/02/2020,1,21,15.51,16.88
SQGM,BON CREAM 15G,21/01/2020,1,14,7.93,8.87
W/SALE,BE PLUS 30G,14/02/2020,1,15,18.02,19.34
MSQ,Emend,13/01/2020,1,13,3.42,4.2
MSQ,Zovirax,12/02/2020,1,7,17.74,18.97
ALKHUWAIR,AL CREAM 15GM,06/01/2020,1,28,9.13,10.26
HAIL,AM 10 MG TAB,15/02/2020,1,6,11.41,12.67
NOV 18TH,Advil,12/02/2020,1,9,4.97,5.82
NOV 18TH,Risperdal,16/02/2020,1,15,9.75,10.7
W/SALE,Emend,06/01/2020,1,5,3.42,4.2
NOV 18TH,A D  25GM. CREAM,13/02/2020,1,26,16.69,18.08
SQGM,AM 10 MG TAB,31/01/2020,1,26,11.41,12.67
HAIL,NyQuill,07/01/2020,1,22,15.51,16.88
HAIL,Visine,07/02/2020,1,5,6.63,7.56
W/SALE,Miralax,07/01/2020,1,3,19.21,20.87
HAIL,BE PLUS 30G,17/02/2020,1,6,18.02,19.34
HAIL,NyQuill,04/02/2020,1,14,15.51,16.88
HAIL,A D  25GM. CREAM,29/01/2020,1,27,16.69,18.08
W/SALE,Visine,20/01/2020,1,19,6.63,7.56
W/SALE,Sebastian 20GM CREAM,22/01/2020,1,27,15.34,16.38
MARS,Zovirax,04/01/2020,1,6,17.74,18.97
NOV 18TH,NyQuill,04/02/2020,1,7,15.51,16.88
MSQ,Visine,28/01/2020,1,27,6.63,7.56
W/SALE,Zovirax,10/01/2020,1,18,17.74,18.97
W/SALE,Magne B6,15/02/2020,1,24,18.35,19.8
HAIL,Zovirax,20/01/2020,1,9,17.74,18.97
SQGM,BE PLUS 30G,14/01/2020,1,22,18.02,19.34
MARS,NyQuill,10/02/2020,1,8,15.51,16.88
SHELL,AL CREAM 15GM,01/01/2020,1,23,9.13,10.26
SHELL,A D  25GM. CREAM,28/01/2020,1,14,16.69,18.08
MSQ,Emend,09/02/2020,1,26,3.42,4.2
SHELL,Magne B6,24/01/2020,1,2,18.35,19.8
MABELLA1,Panadol,01/01/2020,1,15,2.1,2.9
SQGM,Zovirax,11/01/2020,1,24,17.74,18.97
HAIL,AM 10 MG TAB,01/02/2020,1,16,11.41,12.67
SHELL,Lisinopril,15/02/2020,1,16,11.07,12.06
MSQ,BE PLUS 30G,28/01/2020,1,21,18.02,19.34
HAIL,Sebastian 20GM CREAM,08/01/2020,1,28,15.34,16.38
SHELL,Sebastian 20GM CREAM,02/01/2020,1,6,15.34,16.38
MARS,AM 10 MG TAB,28/01/2020,1,27,11.41,12.67
HAIL,BON CREAM 15G,15/02/2020,1,5,7.93,8.87
W/SALE,Amaryl,12/01/2020,1,2,20.07,21.69
SQGM,Amaryl,28/01/2020,1,24,20.07,21.69
ALKHUWAIR,Magne B6,05/01/2020,1,3,18.35,19.8
MARS,Miralax,07/02/2020,1,22,19.21,20.87
HAIL,BON CREAM 15G,12/01/2020,1,15,7.93,8.87
MARS,NyQuill,06/01/2020,1,28,15.51,16.88
NOV 18TH,BE PLUS 30G,21/01/2020,1,26,18.02,19.34
MARS,Panadol,01/01/2020,1,16,2.1,2.9
MABELLA1,BON CREAM 15G,28/01/2020,1,11,7.93,8.87
NOV 18TH,BON CREAM 15G,05/02/2020,1,21,7.93,8.87
MABELLA1,NyQuill,31/01/2020,1,1,15.51,16.88
MARS,Advil,13/01/2020,1,11,4.97,5.82
MARS,BON CREAM 15G,29/01/2020,1,18,7.93,8.87
SQGM,A 5 MG TAB,14/02/2020,1,1,11.28,12.18
SHELL,BE PLUS 30G,05/01/2020,1,1,18.02,19.34
SQGM,Zovirax,13/01/2020,1,24,17.74,18.97
W/SALE,BON CREAM 15G,05/02/2020,1,22,7.93,8.87
MARS,Emend,29/01/2020,1,17,3.42,4.2
MARS,BON CREAM 15G,31/01/2020,1,5,7.93,8.87
ALKHUWAIR,AL CREAM 15GM,07/02/2020,1,20,9.13,10.26
SQGM,Lisinopril,09/02/2020,1,16,11.07,12.06
SQGM,Zoloft,01/01/2020,1,20,17.49,18.93
MABELLA1,Lisinopril,24/01/2020,1,11,11.07,12.06
SHELL,Emend,21/01/2020,1,7,3.42,4.2
NOV 18TH,BE PLUS 30G,22/01/2020,1,5,18.02,19.34
HAIL,Amaryl,13/02/2020,1,3,20.07,21.69
NOV 18TH,AL CREAM 15GM,03/01/2020,1,25,9.13,10.26
MSQ,Miralax,20/01/2020,1,16,19.21,20.87
W/SALE,Visine,01/02/2020,1,14,6.63,7.56
NOV 18TH,AL CREAM 15GM,16/02/2020,1,1,9.13,10.26
NOV 18TH,Emend,26/01/2020,1,13,3.42,4.2
SHELL,Zovirax,12/01/2020,1,11,17.74,18.97
W/SALE,Risperdal,23/01/2020,1,3,9.75,10.7
MABELLA1,Lisinopril,17/02/2020,1,2,11.07,12.06
MARS,AM 10 MG TAB,31/01/2020,1,7,11.41,12.67
MARS,Advil,24/01/2020,1,27,4.97,5.82
HAIL,Zovirax,05/02/2020,1,19,17.74,18.97
SHELL,AM 10 MG TAB,18/01/2020,1,6,11.41,12.67
HAIL,Emend,09/02/2020,1,14,3.42,4.2
SHELL,Lisinopril,04/01/2020,1,23,11.07,12.06
SQGM,BON CREAM 15G,05/01/2020,1,17,7.93,8.87
NOV 18TH,A 5 MG TAB,20/01/2020,1,17,11.28,12.18
NOV 18TH,Advil,17/01/2020,1,18,4.97,5.82
NOV 18TH,Advil,16/02/2020,1,20,4.97,5.82
NOV 18TH,Risperdal,12/02/2020,1,12,9.75,10.7
HAIL,A D  25GM. CREAM,15/01/2020,1,2,16.69,18.08
SHELL,A D  25GM. CREAM,29/01/2020,1,2,16.69,18.08
ALKHUWAIR,Miralax,05/02/2020,1,1,19.21,20.87
W/SALE,Emend,11/01/2020,1,12,3.42,4.2
MSQ,BE PLUS 30G,09/02/2020,1,21,18.02,19.34
HAIL,BON CREAM 15G,05/02/2020,1,22,7.93,8.87
W/SALE,BE PLUS 30G,16/02/2020,1,23,18.02,19.34
SHELL,BE PLUS 30G,31/01/2020,1,24,18.02,19.34
MARS,Risperdal,08/01/2020,1,1,9.75,10.7
MABELLA1,Amaryl,13/01/2020,1,15,20.07,21.69
MARS,AM 10 MG TAB,16/02/2020,1,16,11.41,12.67
ALKHUWAIR,A D  25GM. CREAM,03/02/2020,1,18,16.69,18.08
SQGM,A 5 MG TAB,13/01/2020,1,22,11.28,12.18
MARS,Zoloft,12/01/2020,1,20,17.49,18.93
NOV 18TH,Miralax,13/02/2020,1,29,19.21,20.87
MSQ,A 5 MG TAB,20/01/2020,1,9,11.28,12.18
SHELL,Zoloft,04/02/2020,1,8,17.49,18.93
MARS,Lisinopril,08/01/2020,1,19,11.07,12.06
HAIL,BE PLUS 30G,13/01/2020,1,28,18.02,19.34
HAIL,BE PLUS 30G,20/01/2020,1,3,18.02,19.34
NOV 18TH,Amaryl,07/01/2020,1,21,20.07,21.69
MARS,Magne B6,16/01/2020,1,21,18.35,19.8
NOV 18TH,AM 10 MG TAB,10/02/2020,1,14,11.41,12.67
ALKHUWAIR,BE PLUS 30G,01/02/2020,1,26,18.02,19.34
W/SALE,Zoloft,19/01/2020,1,5,17.49,18.93
ALKHUWAIR,Lisinopril,10/01/2020,1,22,11.07,12.06
MARS,Emend,15/02/2020,1,2,3.42,4.2
HAIL,Visine,16/02/2020,1,28,6.63,7.56
MABELLA1,Advil,11/01/2020,1,11,4.97,5.82
MABELLA1,A 5 MG TAB,10/01/2020,1,4,11.28,12.18
SQGM,Risperdal,04/01/2020,1,4,9.75,10.7
SHELL,Risperdal,13/01/2020,1,1,9.75,10.7
MARS,AM 10 MG TAB,13/01/2020,1,12,11.41,12.67
NOV 18TH,AM 10 MG TAB,06/02/2020,1,8,11.41,12.67
MABELLA1,Amaryl,02/01/2020,1,26,20.07,21.69
MSQ,Visine,28/01/2020,1,12,6.63,7.56
SQGM,BE PLUS 30G,03/02/2020,1,16,18.02,19.34
NOV 18TH,Amaryl,09/01/2020,1,2,20.07,21.69
MARS,Magne B6,07/02/2020,1,4,18.35,19.8
SQGM,Magne B6,04/01/2020,1,6,18.35,19.8
HAIL,Amaryl,20/01/2020,1,12,20.07,21.69
MABELLA1,Magne B6,24/01/2020,1,25,18.35,19.8
MARS,BON CREAM 15G,02/01/2020,1,12,7.93,8.87
SHELL,Advil,07/01/2020,1,17,4.97,5.82
NOV 18TH,A 5 MG TAB,10/01/2020,1,21,11.28,12.18
SHELL,Emend,29/01/2020,1,9,3.42,4.2
SHELL,A 5 MG TAB,02/01/2020,1,5,11.28,12.18
HAIL,Advil,18/01/2020,1,21,4.97,5.82
MARS,AM 10 MG TAB,11/02/2020,1,29,11.41,12.67
W/SALE,NyQuill,05/01/2020,1,13,15.51,16.88
SQGM,Zoloft,31/01/2020,1,14,17.49,18.93
MABELLA1,Zovirax,31/01/2020,1,1,17.74,18.97
MARS,BON CREAM 15G,11/01/2020,1,6,7.93,8.87
MABELLA1,Zoloft,25/01/2020,1,5,17.49,18.93
MSQ,Lisinopril,08/01/2020,1,17,11.07,12.06
SHELL,Zovirax,05/01/2020,2,13,17.74,18.97
W/SALE,BE PLUS 30G,21/01/2020,2,22,18.02,19.34
SQGM,AL CREAM 15GM,06/02/2020,2,2,9.13,10.26
