Departmant,Item,Tdate,TypeID,Qty,Cost,Rate
W/SALE,Risperdal,03/01/2020,1,16,0.975,1.07
MSQ,BE PLUS 30G,24/01/2020,1,12,1.802,1.934
HAIL,Panadol,01/02/2020,1,21,0.21,0.29
SHELL,NyQuill,10/01/2020,1,28,1.551,1.688
NOV 18TH,NyQuill,28/01/2020,1,17,1.551,1.688
ALKHUWAIR,Amaryl,15/02/2020,1,11,2.007,2.169
MABELLA1,A D  25GM. CREAM,24/01/2020,1,23,1.669,1.808
MABELLA1,Panadol,04/01/2020,1,1,0.21,0.29
SQGM,Zovirax,31/01/2020,1,6,1.774,1.897
MABELLA1,AL CREAM 15GM,30/01/2020,1,12,0.913,1.026
NOV 18TH,Panadol,01/02/2020,1,22,0.21,0.29
HAIL,Panadol,18/01/2020,1,11,0.21,0.29
HAIL,AL CREAM 15GM,09/01/2020,1,24,0.913,1.026
MSQ,Magne B6,05/01/2020,1,17,1.835,1.98
MARS,BON CREAM 15G,08/02/2020,1,13,0.793,0.887
ALKHUWAIR,Lisinopril,16/02/2020,1,21,1.107,1.206
ALKHUWAIR,Advil,08/02/2020,1,14,0.497,0.582
W/SALE,A 5 MG TAB,03/01/2020,1,4,1.128,1.218
SHELL,Risperdal,28/01/2020,1,3,0.975,1.07
SQGM,Risperdal,02/02/2020,1,19,0.975,1.07
HAIL,Lisinopril,02/01/2020,1,23,1.107,1.206
NOV 18TH,BE PLUS 30G,31/01/2020,1,14,1.802,1.934
MABELLA1,BON CREAM 15G,04/02/2020,1,19,0.793,0.887
MABELLA1,Risperdal,02/01/2020,1,29,0.975,1.07
HAIL,Visine,02/01/2020,1,18,0.663,0.756
HAIL,BON CREAM 15G,31/01/2020,1,7,0.793,0.887
MABELLA1,Amaryl,04/01/2020,1,17,2.007,2.169
MABELLA1,Advil,09/02/2020,1,23,0.497,0.582
ALKHUWAIR,Miralax,07/01/2020,1,14,1.921,2.087
HAIL,AM 10 MG TAB,01/01/2020,1,22,1.141,1.267
W/SALE,Visine,02/02/2020,1,22,0.663,0.756
MABELLA1,Zoloft,16/02/2020,1,13,1.749,1.893
MARS,Sebastian 20GM CREAM,04/01/2020,1,6,1.534,1.638
NOV 18TH,Advil,15/02/2020,1,13,0.497,0.582
SHELL,Advil,02/01/2020,1,4,0.497,0.582
W/SALE,Magne B6,13/02/2020,1,10,1.835,1.98
SHELL,Visine,19/01/2020,1,26,0.663,0.756
ALKHUWAIR,BON CREAM 15G,14/02/2020,1,29,0.793,0.887
ALKHUWAIR,Risperdal,22/01/2020,1,11,0.975,1.07
NOV 18TH,Amaryl,10/01/2020,1,16,2.007,2.169
W/SALE,Zovirax,28/01/2020,1,19,1.774,1.897
W/SALE,Panadol,16/02/2020,1,29,0.21,0.29
NOV 18TH,BE PLUS 30G,31/01/2020,1,28,1.802,1.934
MSQ,BON CREAM 15G,12/02/2020,1,15,0.793,0.887
MABELLA1,Magne B6,28/01/2020,1,12,1.835,1.98
MARS,Sebastian 20GM CREAM,09/01/2020,1,23,1.534,1.638
SQGM,Magne B6,07/01/2020,1,4,1.835,1.98
SQGM,Emend,09/02/2020,1,1,0.342,0.42
SHELL,Emend,21/01/2020,1,1,0.342,0.42
MSQ,Panadol,11/02/2020,1,6,0.21,0.29
MABELLA1,Miralax,03/01/2020,1,1,1.921,2.087
HAIL,A 5 MG TAB,13/02/2020,1,18,1.128,1.218
NOV 18TH,A 5 MG TAB,20/01/2020,1,11,1.128,1.218
ALKHUWAIR,Amaryl,04/02/2020,1,24,2.007,2.169
SHELL,BE PLUS 30G,30/01/2020,1,17,1.802,1.934
MABELLA1,Amaryl,30/01/2020,1,25,2.007,2.169
HAIL,A 5 MG TAB,04/01/2020,1,3,1.128,1.218
HAIL,Zovirax,17/02/2020,1,13,1.774,1.897
SQGM,NyQuill,12/02/2020,1,21,1.551,1.688
HAIL,Zovirax,15/02/2020,1,21,1.774,1.897
ALKHUWAIR,Zoloft,06/01/2020,1,8,1.749,1.893
MARS,Sebastian 20GM CREAM,30/01/2020,1,11,1.534,1.638
SHELL,Zovirax,16/01/2020,1,26,1.774,1.897
SHELL,BON CREAM 15G,29/01/2020,1,17,0.793,0.887
MABELLA1,Magne B6,02/02/2020,1,17,1.835,1.98
SQGM,Zoloft,21/01/2020,1,10,1.749,1.893
NOV 18TH,Zoloft,30/01/2020,1,5,1.749,1.893
HAIL,Magne B6,04/01/2020,1,9,1.835,1.98
MABELLA1,Zoloft,17/02/2020,1,23,1.749,1.893
MARS,BON CREAM 15G,07/02/2020,1,19,0.793,0.887
SHELL,Magne B6,09/01/2020,1,6,1.835,1.98
SQGM,AM 10 MG TAB,21/01/2020,1,5,1.141,1.267
MABELLA1,Magne B6,14/02/2020,1,15,1.835,1.98
NOV 18TH,Emend,12/02/2020,1,10,0.342,0.42
MARS,Lisinopril,25/01/2020,1,22,1.107,1.206
SHELL,Visine,04/01/2020,1,10,0.663,0.756
NOV 18TH,Amaryl,15/01/2020,1,20,2.007,2.169
MABELLA1,Advil,08/02/2020,1,23,0.497,0.582
SHELL,Panadol,02/01/2020,1,1,0.21,0.29
SHELL,Lisinopril,18/01/2020,1,12,1.107,1.206
NOV 18TH,Visine,14/02/2020,1,15,0.663,0.756
MSQ,BON CREAM 15G,06/02/2020,1,6,0.793,0.887
SQGM,Emend,26/01/2020,1,15,0.342,0.42
ALKHUWAIR,Miralax,07/02/2020,1,17,1.921,2.087
SHELL,Miralax,01/01/2020,1,17,1.921,2.087
SQGM,Sebastian 20GM CREAM,19/01/2020,1,3,1.534,1.638
SQGM,Emend,17/01/2020,1,6,0.342,0.42
NOV 18TH,Risperdal,05/01/2020,1,11,0.975,1.07
ALKHUWAIR,BON CREAM 15G,03/01/2020,1,24,0.793,0.887
SQGM,Zovirax,16/01/2020,1,26,1.774,1.897
SHELL,Zovirax,14/02/2020,1,9,1.774,1.897
MABELLA1,Magne B6,17/01/2020,1,10,1.835,1.98
SQGM,Emend,11/01/2020,1,13,0.342,0.42
SQGM,Sebastian 20GM CREAM,29/01/2020,1,13,1.534,1.638
MSQ,BE PLUS 30G,07/01/2020,1,10,1.802,1.934
MABELLA1,Magne B6,11/01/2020,1,15,1.835,1.98
NOV 18TH,Zovirax,27/01/2020,1,20,1.774,1.897
MABELLA1,A D  25GM. CREAM,01/01/2020,1,24,1.669,1.808
SHELL,AM 10 MG TAB,12/02/2020,1,10,1.141,1.267
MSQ,Advil,31/01/2020,1,10,0.497,0.582
MARS,Miralax,12/01/2020,1,12,1.921,2.087
HAIL,A 5 MG TAB,06/02/2020,1,8,1.128,1.218
SQGM,Sebastian 20GM CREAM,26/01/2020,1,24,1.534,1.638
MARS,Zovirax,22/01/2020,1,5,1.774,1.897
MSQ,AL CREAM 15GM,14/02/2020,1,22,0.913,1.026
SHELL,Sebastian 20GM CREAM,02/01/2020,1,9,1.534,1.638
NOV 18TH,Lisinopril,04/02/2020,1,27,1.107,1.206
MARS,Lisinopril,19/01/2020,1,2,1.107,1.206
SHELL,Zovirax,19/01/2020,1,29,1.774,1.897
SHELL,Risperdal,30/01/2020,1,20,0.975,1.07
SQGM,Zoloft,05/01/2020,1,5,1.749,1.893
W/SALE,Magne B6,24/01/2020,1,1,1.835,1.98
MARS,BON CREAM 15G,13/01/2020,1,13,0.793,0.887
MSQ,BON CREAM 15G,12/02/2020,1,26,0.793,0.887
MSQ,NyQuill,11/01/2020,1,28,1.551,1.688
W/SALE,Amaryl,15/01/2020,1,19,2.007,2.169
SHELL,Panadol,04/01/2020,1,10,0.21,0.29
SHELL,Sebastian 20GM CREAM,24/01/2020,1,4,1.534,1.638
SQGM,BE PLUS 30G,24/01/2020,1,19,1.802,1.934
MARS,A D  25GM. CREAM,13/02/2020,1,11,1.669,1.808
SQGM,Risperdal,01/02/2020,1,11,0.975,1.07
NOV 18TH,BON CREAM 15G,26/01/2020,1,11,0.793,0.887
ALKHUWAIR,Panadol,09/02/2020,1,3,0.21,0.29
MARS,AL CREAM 15GM,08/01/2020,1,25,0.913,1.026
MARS,Magne B6,02/02/2020,1,16,1.835,1.98
SQGM,A D  25GM. CREAM,18/01/2020,1,23,1.669,1.808
MARS,Emend,26/01/2020,1,24,0.342,0.42
SHELL,Zoloft,12/02/2020,1,13,1.749,1.893
W/SALE,NyQuill,27/01/2020,1,1,1.551,1.688
HAIL,Advil,03/02/2020,1,3,0.497,0.582
SQGM,AL CREAM 15GM,05/01/2020,1,23,0.913,1.026
HAIL,Emend,29/01/2020,1,6,0.342,0.42
SHELL,Emend,15/02/2020,1,19,0.342,0.42
HAIL,Miralax,09/02/2020,1,28,1.921,2.087
HAIL,Lisinopril,07/02/2020,1,2,1.107,1.206
HAIL,AM 10 MG TAB,06/02/2020,1,12,1.141,1.267
SHELL,AL CREAM 15GM,16/01/2020,1,3,0.913,1.026
W/SALE,Magne B6,10/02/2020,1,14,1.835,1.98
MABELLA1,BE PLUS 30G,07/02/2020,1,23,1.802,1.934
NOV 18TH,Lisinopril,28/01/2020,1,19,1.107,1.206
NOV 18TH,NyQuill,17/02/2020,1,25,1.551,1.688
ALKHUWAIR,Lisinopril,13/02/2020,1,23,1.107,1.206
W/SALE,AL CREAM 15GM,20/01/2020,1,2,0.913,1.026
W/SALE,AM 10 MG TAB,11/02/2020,1,3,1.141,1.267
ALKHUWAIR,Sebastian 20GM CREAM,11/01/2020,1,20,1.534,1.638
ALKHUWAIR,BON CREAM 15G,20/01/2020,1,12,0.793,0.887
HAIL,Emend,01/01/2020,1,27,0.342,0.42
MARS,Zoloft,02/01/2020,1,21,1.749,1.893
ALKHUWAIR,Magne B6,02/02/2020,1,10,1.835,1.98
MARS,AM 10 MG TAB,28/01/2020,1,14,1.141,1.267
MABELLA1,Advil,07/01/2020,1,14,0.497,0.582
MSQ,Emend,03/02/2020,1,16,0.342,0.42
MABELLA1,Zovirax,12/02/2020,1,17,1.774,1.897
SQGM,Sebastian 20GM CREAM,02/02/2020,1,19,1.534,1.638
MARS,BON CREAM 15G,14/02/2020,1,25,0.793,0.887
W/SALE,Amaryl,18/01/2020,1,25,2.007,2.169
NOV 18TH,Advil,11/02/2020,1,12,0.497,0.582
NOV 18TH,A 5 MG TAB,08/02/2020,1,25,1.128,1.218
MARS,AL CREAM 15GM,27/01/2020,1,24,0.913,1.026
HAIL,A D  25GM. CREAM,01/02/2020,1,20,1.669,1.808
SQGM,Visine,11/02/2020,1,21,0.663,0.756
NOV 18TH,Sebastian 20GM CREAM,02/02/2020,1,20,1.534,1.638
MABELLA1,Emend,25/01/2020,1,13,0.342,0.42
MABELLA1,Amaryl,28/01/2020,1,14,2.007,2.169
W/SALE,Zoloft,14/01/2020,1,10,1.749,1.893
ALKHUWAIR,Visine,23/01/2020,1,18,0.663,0.756
W/SALE,Zovirax,24/01/2020,1,29,1.774,1.897
SHELL,Panadol,19/01/2020,1,11,0.21,0.29
SHELL,Emend,17/01/2020,1,29,0.342,0.42
MARS,NyQuill,26/01/2020,1,17,1.551,1.688
MABELLA1,Amaryl,09/02/2020,1,16,2.007,2.169
W/SALE,A 5 MG TAB,02/01/2020,1,7,1.128,1.218
HAIL,Advil,19/01/2020,1,24,0.497,0.582
NOV 18TH,Sebastian 20GM CREAM,15/01/2020,1,11,1.534,1.638
MABELLA1,BE PLUS 30G,24/01/2020,1,29,1.802,1.934
MSQ,Risperdal,31/01/2020,1,5,0.975,1.07
W/SALE,Risperdal,09/02/2020,1,29,0.975,1.07
ALKHUWAIR,A D  25GM. CREAM,14/01/2020,1,19,1.669,1.808
HAIL,NyQuill,29/01/2020,1,19,1.551,1.688
MARS,A 5 MG TAB,01/02/2020,1,9,1.128,1.218
MSQ,AM 10 MG TAB,23/01/2020,1,29,1.141,1.267
SQGM,Zovirax,25/01/2020,1,28,1.774,1.897
NOV 18TH,Panadol,16/01/2020,1,2,0.21,0.29
MARS,Amaryl,16/01/2020,1,12,2.007,2.169
W/SALE,Emend,06/02/2020,1,20,0.342,0.42
ALKHUWAIR,Visine,03/01/2020,1,25,0.663,0.756
SQGM,Advil,12/02/2020,1,8,0.497,0.582
SHELL,A 5 MG TAB,07/01/2020,1,17,1.128,1.218
NOV 18TH,Advil,17/01/2020,1,5,0.497,0.582
MSQ,Sebastian 20GM CREAM,21/01/2020,1,17,1.534,1.638
HAIL,Zoloft,26/01/2020,1,10,1.749,1.893
SQGM,Miralax,08/02/2020,1,22,1.921,2.087
MABELLA1,Miralax,12/02/2020,1,20,1.921,2.087
MABELLA1,Emend,06/02/2020,1,9,0.342,0.42
MABELLA1,Magne B6,05/02/2020,1,9,1.835,1.98
SQGM,Zoloft,29/01/2020,1,16,1.749,1.893
MARS,AM 10 MG TAB,07/01/2020,1,1,1.141,1.267
NOV 18TH,Miralax,16/01/2020,1,28,1.921,2.087
NOV 18TH,Miralax,05/01/2020,1,19,1.921,2.087
MABELLA1,AL CREAM 15GM,17/02/2020,1,6,0.913,1.026
SQGM,A 5 MG TAB,07/02/2020,1,22,1.128,1.218
W/SALE,Lisinopril,07/01/2020,1,11,1.107,1.206
MARS,Zovirax,10/02/2020,1,29,1.774,1.897
HAIL,BON CREAM 15G,16/02/2020,1,5,0.793,0.887
ALKHUWAIR,A D  25GM. CREAM,23/01/2020,1,18,1.669,1.808
MSQ,BE PLUS 30G,02/02/2020,1,2,1.802,1.934
W/SALE,Amaryl,16/01/2020,1,15,2.007,2.169
MARS,A 5 MG TAB,01/02/2020,1,12,1.128,1.218
MARS,NyQuill,22/01/2020,1,27,1.551,1.688
MSQ,Panadol,16/02/2020,1,21,0.21,0.29
NOV 18TH,AL CREAM 15GM,04/01/2020,1,3,0.913,1.026
MSQ,AL CREAM 15GM,05/02/2020,1,14,0.913,1.026
MSQ,Panadol,16/01/2020,1,23,0.21,0.29
MABELLA1,Magne B6,22/01/2020,1,14,1.835,1.98
W/SALE,Advil,18/01/2020,1,20,0.497,0.582
W/SALE,A D  25GM. CREAM,23/01/2020,1,2,1.669,1.808
W/SALE,Emend,10/02/2020,1,11,0.342,0.42
SQGM,AM 10 MG TAB,03/01/2020,1,3,1.141,1.267
MSQ,Visine,27/01/2020,1,14,0.663,0.756
SHELL,NyQuill,05/01/2020,1,6,1.551,1.688
W/SALE,Risperdal,11/01/2020,1,22,0.975,1.07
SQGM,BE PLUS 30G,06/02/2020,1,29,1.802,1.934
SHELL,BON CREAM 15G,15/02/2020,1,18,0.793,0.887
SQGM,Emend,02/02/2020,1,28,0.342,0.42
ALKHUWAIR,NyQuill,06/01/2020,1,11,1.551,1.688
MARS,A D  25GM. CREAM,08/01/2020,1,26,1.669,1.808
HAIL,AM 10 MG TAB,03/02/2020,1,17,1.141,1.267
W/SALE,Risperdal,12/01/2020,1,15,0.975,1.07
MARS,Zovirax,02/02/2020,1,21,1.774,1.897
MABELLA1,AL CREAM 15GM,31/01/2020,1,11,0.913,1.026
SHELL,Zoloft,14/01/2020,1,2,1.749,1.893
MARS,BON CREAM 15G,26/01/2020,1,6,0.793,0.887
W/SALE,AL CREAM 15GM,16/02/2020,1,2,0.913,1.026
MABELLA1,Visine,14/02/2020,1,3,0.663,0.756
HAIL,Panadol,17/02/2020,1,12,0.21,0.29
HAIL,Emend,13/02/2020,1,11,0.342,0.42
MARS,Lisinopril,05/01/2020,1,18,1.107,1.206
W/SALE,Amaryl,02/02/2020,1,18,2.007,2.169
NOV 18TH,A D  25GM. CREAM,05/02/2020,1,25,1.669,1.808
MSQ,BON CREAM 15G,25/01/2020,1,5,0.793,0.887
SHELL,Miralax,23/01/2020,1,20,1.921,2.087
MSQ,BON CREAM 15G,09/01/2020,1,20,0.793,0.887
MABELLA1,Lisinopril,17/02/2020,1,15,1.107,1.206
MSQ,Emend,05/01/2020,1,22,0.342,0.42
SQGM,Emend,14/01/2020,1,18,0.342,0.42
MSQ,Zovirax,14/02/2020,1,6,1.774,1.897
ALKHUWAIR,Amaryl,22/01/2020,1,13,2.007,2.169
MABELLA1,A D  25GM. CREAM,26/01/2020,1,20,1.669,1.808
MABELLA1,Panadol,06/02/2020,1,18,0.21,0.29
HAIL,Lisinopril,03/02/2020,1,23,1.107,1.206
SQGM,A D  25GM. CREAM,15/02/2020,1,14,1.669,1.808
HAIL,AM 10 MG TAB,15/01/2020,1,14,1.141,1.267
MARS,Magne B6,05/01/2020,1,23,1.835,1.98
MARS,Advil,02/01/2020,1,22,0.497,0.582
MABELLA1,Panadol,06/01/2020,1,17,0.21,0.29
MABELLA1,Amaryl,21/01/2020,1,16,2.007,2.169
NOV 18TH,Panadol,29/01/2020,1,12,0.21,0.29
MARS,Zovirax,13/01/2020,1,12,1.774,1.897
NOV 18TH,Magne B6,05/02/2020,1,23,1.835,1.98
SHELL,BE PLUS 30G,03/02/2020,1,6,1.802,1.934
SHELL,Magne B6,28/01/2020,1,20,1.835,1.98
MSQ,Sebastian 20GM CREAM,18/01/2020,1,9,1.534,1.638
NOV 18TH,Advil,18/01/2020,1,15,0.497,0.582
MSQ,Sebastian 20GM CREAM,11/02/2020,1,14,1.534,1.638
SQGM,BE PLUS 30G,03/01/2020,1,9,1.802,1.934
MSQ,Zovirax,16/02/2020,1,27,1.774,1.897
W/SALE,Amaryl,19/01/2020,1,3,2.007,2.169
ALKHUWAIR,BE PLUS 30G,25/01/2020,1,20,1.802,1.934
MARS,Sebastian 20GM CREAM,21/01/2020,1,26,1.534,1.638
ALKHUWAIR,Advil,14/01/2020,1,26,0.497,0.582
MSQ,Zovirax,29/01/2020,1,28,1.774,1.897
SHELL,AM 10 MG TAB,02/02/2020,1,23,1.141,1.267
ALKHUWAIR,Amaryl,06/02/2020,1,16,2.007,2.169
SQGM,Visine,07/02/2020,1,25,0.663,0.756
MSQ,Zoloft,12/01/2020,1,16,1.749,1.893
MSQ,A 5 MG TAB,28/01/2020,1,9,1.128,1.218
SQGM,Sebastian 20GM CREAM,12/01/2020,1,29,1.534,1.638
SQGM,A D  25GM. CREAM,11/01/2020,1,14,1.669,1.808
NOV 18TH,Risperdal,14/02/2020,1,17,0.975,1.07
SHELL,Zovirax,04/02/2020,1,25,1.774,1.897
NOV 18TH,BE PLUS 30G,06/02/2020,1,17,1.802,1.934
HAIL,Amaryl,03/02/2020,1,8,2.007,2.169
MABELLA1,Panadol,19/01/2020,1,5,0.21,0.29
MABELLA1,NyQuill,26/01/2020,1,2,1.551,1.688
SHELL,Amaryl,13/02/2020,1,6,2.007,2.169
HAIL,Miralax,05/02/2020,1,23,1.921,2.087
HAIL,NyQuill,06/02/2020,1,21,1.551,1.688
SQGM,BON CREAM 15G,21/01/2020,1,14,0.793,0.887
W/SALE,BE PLUS 30G,14/02/2020,1,15,1.802,1.934
MSQ,Emend,13/01/2020,1,13,0.342,0.42
MSQ,Zovirax,12/02/2020,1,7,1.774,1.897
ALKHUWAIR,AL CREAM 15GM,06/01/2020,1,28,0.913,1.026
HAIL,AM 10 MG TAB,15/02/2020,1,6,1.141,1.267
NOV 18TH,Advil,12/02/2020,1,9,0.497,0.582
NOV 18TH,Risperdal,16/02/2020,1,15,0.975,1.07
W/SALE,Emend,06/01/2020,1,5,0.342,0.42
NOV 18TH,A D  25GM. CREAM,13/02/2020,1,26,1.669,1.808
SQGM,AM 10 MG TAB,31/01/2020,1,26,1.141,1.267
HAIL,NyQuill,07/01/2020,1,22,1.551,1.688
HAIL,Visine,07/02/2020,1,5,0.663,0.756
W/SALE,Miralax,07/01/2020,1,3,1.921,2.087
HAIL,BE PLUS 30G,17/02/2020,1,6,1.802,1.934
HAIL,NyQuill,04/02/2020,1,14,1.551,1.688
HAIL,A D  25GM. CREAM,29/01/2020,1,27,1.669,1.808
W/SALE,Visine,20/01/2020,1,19,0.663,0.756
W/SALE,Sebastian 20GM CREAM,22/01/2020,1,27,1.534,1.638
MARS,Zovirax,04/01/2020,1,6,1.774,1.897
NOV 18TH,NyQuill,04/02/2020,1,7,1.551,1.688
MSQ,Visine,28/01/2020,1,27,0.663,0.756
W/SALE,Zovirax,10/01/2020,1,18,1.774,1.897
W/SALE,Magne B6,15/02/2020,1,24,1.835,1.98
HAIL,Zovirax,20/01/2020,1,9,1.774,1.897
SQGM,BE PLUS 30G,14/01/2020,1,22,1.802,1.934
MARS,NyQuill,10/02/2020,1,8,1.551,1.688
SHELL,AL CREAM 15GM,01/01/2020,1,23,0.913,1.026
SHELL,A D  25GM. CREAM,28/01/2020,1,14,1.669,1.808
MSQ,Emend,09/02/2020,1,26,0.342,0.42
SHELL,Magne B6,24/01/2020,1,2,1.835,1.98
MABELLA1,Panadol,01/01/2020,1,15,0.21,0.29
SQGM,Zovirax,11/01/2020,1,24,1.774,1.897
HAIL,AM 10 MG TAB,01/02/2020,1,16,1.141,1.267
SHELL,Lisinopril,15/02/2020,1,16,1.107,1.206
MSQ,BE PLUS 30G,28/01/2020,1,21,1.802,1.934
HAIL,Sebastian 20GM CREAM,08/01/2020,1,28,1.534,1.638
SHELL,Sebastian 20GM CREAM,02/01/2020,1,6,1.534,1.638
MARS,AM 10 MG TAB,28/01/2020,1,27,1.141,1.267
HAIL,BON CREAM 15G,15/02/2020,1,5,0.793,0.887
W/SALE,Amaryl,12/01/2020,1,2,2.007,2.169
SQGM,Amaryl,28/01/2020,1,24,2.007,2.169
ALKHUWAIR,Magne B6,05/01/2020,1,3,1.835,1.98
MARS,Miralax,07/02/2020,1,22,1.921,2.087
HAIL,BON CREAM 15G,12/01/2020,1,15,0.793,0.887
MARS,NyQuill,06/01/2020,1,28,1.551,1.688
NOV 18TH,BE PLUS 30G,21/01/2020,1,26,1.802,1.934
MARS,Panadol,01/01/2020,1,16,0.21,0.29
MABELLA1,BON CREAM 15G,28/01/2020,1,11,0.793,0.887
NOV 18TH,BON CREAM 15G,05/02/2020,1,21,0.793,0.887
MABELLA1,NyQuill,31/01/2020,1,1,1.551,1.688
MARS,Advil,13/01/2020,1,11,0.497,0.582
MARS,BON CREAM 15G,29/01/2020,1,18,0.793,0.887
SQGM,A 5 MG TAB,14/02/2020,1,1,1.128,1.218
SHELL,BE PLUS 30G,05/01/2020,1,1,1.802,1.934
SQGM,Zovirax,13/01/2020,1,24,1.774,1.897
W/SALE,BON CREAM 15G,05/02/2020,1,22,0.793,0.887
MARS,Emend,29/01/2020,1,17,0.342,0.42
MARS,BON CREAM 15G,31/01/2020,1,5,0.793,0.887
ALKHUWAIR,AL CREAM 15GM,07/02/2020,1,20,0.913,1.026
SQGM,Lisinopril,09/02/2020,1,16,1.107,1.206
SQGM,Zoloft,01/01/2020,1,20,1.749,1.893
MABELLA1,Lisinopril,24/01/2020,1,11,1.107,1.206
SHELL,Emend,21/01/2020,1,7,0.342,0.42
NOV 18TH,BE PLUS 30G,22/01/2020,1,5,1.802,1.934
HAIL,Amaryl,13/02/2020,1,3,2.007,2.169
NOV 18TH,AL CREAM 15GM,03/01/2020,1,25,0.913,1.026
MSQ,Miralax,20/01/2020,1,16,1.921,2.087
W/SALE,Visine,01/02/2020,1,14,0.663,0.756
NOV 18TH,AL CREAM 15GM,16/02/2020,1,1,0.913,1.026
NOV 18TH,Emend,26/01/2020,1,13,0.342,0.42
SHELL,Zovirax,12/01/2020,1,11,1.774,1.897
W/SALE,Risperdal,23/01/2020,1,3,0.975,1.07
MABELLA1,Lisinopril,17/02/2020,1,2,1.107,1.206
MARS,AM 10 MG TAB,31/01/2020,1,7,1.141,1.267
MARS,Advil,24/01/2020,1,27,0.497,0.582
HAIL,Zovirax,05/02/2020,1,19,1.774,1.897
SHELL,AM 10 MG TAB,18/01/2020,1,6,1.141,1.267
HAIL,Emend,09/02/2020,1,14,0.342,0.42
SHELL,Lisinopril,04/01/2020,1,23,1.107,1.206
SQGM,BON CREAM 15G,05/01/2020,1,17,0.793,0.887
NOV 18TH,A 5 MG TAB,20/01/2020,1,17,1.128,1.218
NOV 18TH,Advil,17/01/2020,1,18,0.497,0.582
NOV 18TH,Advil,16/02/2020,1,20,0.497,0.582
NOV 18TH,Risperdal,12/02/2020,1,12,0.975,1.07
HAIL,A D  25GM. CREAM,15/01/2020,1,2,1.669,1.808
SHELL,A D  25GM. CREAM,29/01/2020,1,2,1.669,1.808
ALKHUWAIR,Miralax,05/02/2020,1,1,1.921,2.087
W/SALE,Emend,11/01/2020,1,12,0.342,0.42
MSQ,BE PLUS 30G,09/02/2020,1,21,1.802,1.934
HAIL,BON CREAM 15G,05/02/2020,1,22,0.793,0.887
W/SALE,BE PLUS 30G,16/02/2020,1,23,1.802,1.934
SHELL,BE PLUS 30G,31/01/2020,1,24,1.802,1.934
MARS,Risperdal,08/01/2020,1,1,0.975,1.07
MABELLA1,Amaryl,13/01/2020,1,15,2.007,2.169
MARS,AM 10 MG TAB,16/02/2020,1,16,1.141,1.267
ALKHUWAIR,A D  25GM. CREAM,03/02/2020,1,18,1.669,1.808
SQGM,A 5 MG TAB,13/01/2020,1,22,1.128,1.218
MARS,Zoloft,12/01/2020,1,20,1.749,1.893
NOV 18TH,Miralax,13/02/2020,1,29,1.921,2.087
MSQ,A 5 MG TAB,20/01/2020,1,9,1.128,1.218
SHELL,Zoloft,04/02/2020,1,8,1.749,1.893
MARS,Lisinopril,08/01/2020,1,19,1.107,1.206
HAIL,BE PLUS 30G,13/01/2020,1,28,1.802,1.934
HAIL,BE PLUS 30G,20/01/2020,1,3,1.802,1.934
NOV 18TH,Amaryl,07/01/2020,1,21,2.007,2.169
MARS,Magne B6,16/01/2020,1,21,1.835,1.98
NOV 18TH,AM 10 MG TAB,10/02/2020,1,14,1.141,1.267
ALKHUWAIR,BE PLUS 30G,01/02/2020,1,26,1.802,1.934
W/SALE,Zoloft,19/01/2020,1,5,1.749,1.893
ALKHUWAIR,Lisinopril,10/01/2020,1,22,1.107,1.206
MARS,Emend,15/02/2020,1,2,0.342,0.42
HAIL,Visine,16/02/2020,1,28,0.663,0.756
MABELLA1,Advil,11/01/2020,1,11,0.497,0.582
MABELLA1,A 5 MG TAB,10/01/2020,1,4,1.128,1.218
SQGM,Risperdal,04/01/2020,1,4,0.975,1.07
SHELL,Risperdal,13/01/2020,1,1,0.975,1.07
MARS,AM 10 MG TAB,13/01/2020,1,12,1.141,1.267
NOV 18TH,AM 10 MG TAB,06/02/2020,1,8,1.141,1.267
MABELLA1,Amaryl,02/01/2020,1,26,2.007,2.169
MSQ,Visine,28/01/2020,1,12,0.663,0.756
SQGM,BE PLUS 30G,03/02/2020,1,16,1.802,1.934
NOV 18TH,Amaryl,09/01/2020,1,2,2.007,2.169
MARS,Magne B6,07/02/2020,1,4,1.835,1.98
SQGM,Magne B6,04/01/2020,1,6,1.835,1.98
HAIL,Amaryl,20/01/2020,1,12,2.007,2.169
MABELLA1,Magne B6,24/01/2020,1,25,1.835,1.98
MARS,BON CREAM 15G,02/01/2020,1,12,0.793,0.887
SHELL,Advil,07/01/2020,1,17,0.497,0.582
NOV 18TH,A 5 MG TAB,10/01/2020,1,21,1.128,1.218
SHELL,Emend,29/01/2020,1,9,0.342,0.42
SHELL,A 5 MG TAB,02/01/2020,1,5,1.128,1.218
HAIL,Advil,18/01/2020,1,21,0.497,0.582
MARS,AM 10 MG TAB,11/02/2020,1,29,1.141,1.267
W/SALE,NyQuill,05/01/2020,1,13,1.551,1.688
SQGM,Zoloft,31/01/2020,1,14,1.749,1.893
MABELLA1,Zovirax,31/01/2020,1,1,1.774,1.897
MARS,BON CREAM 15G,11/01/2020,1,6,0.793,0.887
MABELLA1,Zoloft,25/01/2020,1,5,1.749,1.893
MSQ,Lisinopril,08/01/2020,1,17,1.107,1.206
SHELL,Zovirax,05/01/2020,2,13,1.774,1.897
W/SALE,BE PLUS 30G,21/01/2020,2,22,1.802,1.934
SQGM,AL CREAM 15GM,06/02/2020,2,2,0.913,1.026
